,Use,Dep (ms),Fac (ms),Nrrp,gAMPAR (nS),gNMDAR (nS),Vspine ($\mu m^3$),$\theta_d$,$\theta_p$
166,0.896224060228576,714.2328071764277,3.167948524676566,1.0,1.0779950811723105,0.4311980324689242,0.07321412113471432,0.030848403506558014,0.03582841727741182
167,0.8234916717439336,663.7030881003328,3.8452189235210916,1.0,0.7381946991607298,0.2952778796642919,0.07102303922649682,0.021658396968207996,0.025275329277508585
168,0.23816731875339206,508.70013575049586,8.839906405242083,1.0,0.15477871845148383,0.06191148738059354,0.016264438410620224,0.021115755835757206,0.024775780263144306
169,0.39106219225376665,641.0768605239437,0.009627666051671997,1.0,0.8415157762310308,0.33660631049241235,0.08284148434065203,0.02061196979196397,0.024081527739745638
170,0.16573869880739814,726.0087774909836,0.7486328846112521,1.0,0.17016649942016143,0.06806659976806458,0.008866528005066616,0.03970895286249877,0.046808675618910466
171,0.8437509433632864,550.1577029742366,0.1035337555487807,1.0,0.9854494484291059,0.3941797793716424,0.07612947516537695,0.04306236479178781,0.05058598491600233
172,0.7331543913564212,574.2534853121624,34.9985091238858,1.0,0.7018302256712267,0.28073209026849066,0.06725219672717334,0.08056866297989582,0.13465340660138503
173,0.7826946940182815,671.7033845782541,0.1349189665402658,2.0,1.2899856926483857,0.5159942770593543,0.12749989130342104,0.08859996645654031,0.13927858529846088
174,0.06769429468232821,646.5366060826849,1.5942291638471682,1.0,0.18904613208710347,0.0756184528348414,0.03690388608842938,0.04172814684690985,0.052076835428884055
175,0.7767053766298533,615.5196440995401,0.006011179742826188,2.0,1.171434091641393,0.4685736366565572,0.1168237960526854,0.02268948362535735,0.026641871829663117
176,0.30761080572226895,475.8343153279807,5.1165760187942455,1.0,0.38199713227118764,0.15279885290847506,0.039542657727862765,0.028197296688546883,0.034005835210887216
177,0.004514723213017095,545.2327390149792,0.10073160431662515,1.0,0.02488918555518456,0.009955674222073824,0.004071293671477916,0.011275365246642488,0.013237499192862792
178,0.09732121820308785,896.4778248919934,2.3424386073193584,1.0,0.35508208505399314,0.14203283402159725,0.019948789012726568,0.030722031069764275,0.03559654335572313
