,pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime,epsp_before_amplitude,epsp_after_amplitude,epsp_ratio_amplitude
87,16693,617,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/16693-617/0Hz_-15ms/simulation.batch,0.004283763730731087,0.008898791693402349,2.0773301826997908,0.0,0.0,4.0,0.25,0.3103268327407066,0.19966348690651567,714.4989431220897,36.793148914792155,41.05860180365546,33.57751502159211,0.4539878513406818,0.2802052985242272,0.033253147658287394,0.02225370919771429,1.0,0.0,0.026363630126391063,0.017834656990445796,0.0189954963191358,0.02805226071464891,1.225,0.3415090727561683,0.7327833378238761,2.1457214354801954
88,24660,12564,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/24660-12564/0Hz_-15ms/simulation.batch,0.030606645652411838,0.008399114763035129,0.274421276294721,0.0,0.0,4.0,0.0,0.5872363107449171,0.279116226179844,631.9282228878002,75.91532402011293,3.965675379872853,3.1646216004476724,0.7031210687538887,0.3397032208154096,0.06083577077812085,0.026114455261407574,1.0,0.0,0.02153018328127909,0.004738719659855205,0.001018388279452106,0.00033858705156809214,1.7000000000000002,3.4277628543835963,0.9218632202645304,0.2689401978569215
89,120637,122130,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/120637-122130/0Hz_-15ms/simulation.batch,0.016300331358380712,0.013272593029316541,0.8142529582683926,0.0,0.0,6.0,0.16666666666666666,0.4369581462055617,0.2297213941302137,639.8143230885468,41.50192308219693,21.765230387340168,16.203763722297868,0.5900420518744113,0.36259643441538797,0.0472247526466112,0.02107560372287396,1.1666666666666667,0.3726779962499649,0.023862356911434072,0.008696554115114745,0.014152325562789054,0.01199854527898465,1.4,1.5785806625645298,1.3751465651777273,0.8711284749578094
90,124301,11968,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/124301-11968/0Hz_-15ms/simulation.batch,0.007880648699197064,0.013261280636347168,1.6827651050729264,0.0,0.0,3.0,0.0,0.5900773123124016,0.12588339914719826,624.4544568152124,53.323987430938956,19.054789351389392,26.86236654535304,0.6306875752689717,0.2406322336188474,0.04735481015206725,0.009508443080029315,1.0,0.0,0.0273467738047727,0.008481535818588437,0.0007456813782133401,5.482856746186122e-05,2.075,1.090056477783694,1.899723879243375,1.742775643245476
91,118706,16920,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/118706-16920/0Hz_-15ms/simulation.batch,0.020915306949863828,0.014313987074886141,0.6843785323924846,0.0,0.0,6.0,0.0,0.5151123554004481,0.24556162951096056,698.8984382318712,99.92823322495992,15.113801290750642,19.45359826923133,0.7477697240735734,0.362496580556897,0.06865559239478118,0.04917781769074503,1.1666666666666667,0.37267799624996495,0.02732771042513844,0.009959973421975549,0.0036443170771538595,0.0030064062435263194,1.85,2.5866768939222893,1.8657830392393069,0.721305024072852
92,10283,2245,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/10283-2245/0Hz_-15ms/simulation.batch,0.0017305435356068494,0.0014055149268035964,0.8121812008102557,0.0,0.0,3.0,1.0,0.28809661257008323,0.13251156304426245,712.5924504330063,109.37711164330575,1.82519199607872,2.421926038322789,0.3107915101853889,0.10581892520081752,0.028283549099195605,0.006257728176042419,1.0,0.0,0.018752703368049874,0.00350679287312148,0.048677497582588165,0.034071300613259414,2.375,0.2693905926692267,0.21614951238104116,0.8023647382759277
93,125914,11317,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/125914-11317/0Hz_-15ms/simulation.batch,0.003394227249857545,0.015838404724589434,4.666277051795563,0.0,0.0,3.0,0.0,0.2682607510168993,0.04559037842848556,673.1515537539286,28.21839852783443,1.1168807277113386,1.0349194036519431,0.4151904715446112,0.17409149609609784,0.03245725210221126,0.016908501663433963,1.0,0.0,0.02322537523124131,0.0024246867790207985,0.005654155061896707,0.0009975310152228543,1.625,0.3690738040933709,1.7416977619353209,4.719104262123934
94,6697,17295,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/6697-17295/0Hz_-15ms/simulation.batch,0.034637961934819834,0.03328348677968358,0.960896222540892,0.0,0.0,10.0,0.8,0.5470195574975698,0.18909542305377566,714.0829009413134,98.76910898206958,4.093456017363311,5.073553386369695,0.7239193292731515,0.2703004135171583,0.0553439922674784,0.030827232078118782,1.1,0.3,0.032300413437014085,0.006789975818634108,0.047316081484934686,0.031410648548996625,1.675,3.833874144164372,3.769909766433584,0.9833159943896048
95,119917,126342,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/119917-126342/0Hz_-15ms/simulation.batch,0.0037375061431413415,0.002081554079261809,0.5569366308819712,0.0,0.0,4.0,0.5,0.3935787541868585,0.30294855500126305,690.2271556712612,73.90301980745237,73.69160517371199,101.41496111112869,0.49647288924201205,0.28260218258279224,0.03814567829115068,0.02740036676993804,1.0,0.0,0.033108047977437015,0.0222047742637354,0.006456246627847024,0.010838743498498643,1.875,0.465747422391289,0.24396933468501794,0.5238232633310241
96,125162,118820,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/125162-118820/0Hz_-15ms/simulation.batch,0.03252927159348325,0.013487151243761776,0.41461583930651935,0.0,0.0,3.0,0.0,0.6438734020728278,0.3597987618802306,607.6151158611004,14.442856516249051,11.907716409761615,14.644366386146936,1.1004671624602111,0.735716265592542,0.07611834401298669,0.043146807688004434,1.3333333333333333,0.4714045207910317,0.02932091137566585,0.005757249243565889,0.0019826029023678714,0.0002235053288319786,1.125,2.392964397932377,0.9961367334064548,0.41627728948544296
97,14441,123584,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/14441-123584/0Hz_-15ms/simulation.batch,0.0010903670069794748,0.0008760366054403335,0.803432788990124,0.0,0.0,3.0,0.0,0.20765130927738795,0.07198305301836729,652.5684880482274,100.15678195716715,14.707886126384956,10.922516841613168,0.2267824349757395,0.09699576760713116,0.016657860717691046,0.002088920215214421,1.0,0.0,0.02830190378419995,0.00889354070636858,0.0002559701623743528,0.00014341194557532258,1.725,0.12486503587419122,0.10605008465057277,0.8493176965681921
98,120385,119425,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/120385-119425/0Hz_-15ms/simulation.batch,0.001396907198795583,0.0006722965030229938,0.4812749935018229,0.0,0.0,2.0,1.0,0.4318163083421557,0.031199659691299782,728.5416604200667,20.357449494283518,40.755700490685676,40.735190527783,0.5094542497340195,0.12301601827951986,0.029364911074403532,0.014005112820303629,1.0,0.0,0.03487821930615225,0.007976895497937432,0.0002229166010305861,0.00018560610415015164,2.0500000000000003,0.1925637414967961,0.11345724745401142,0.5891932020644661
99,121932,123831,0.2,-15,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/banerjee_2014/simulations/L23PC_L23PC/121932-123831/0Hz_-15ms/simulation.batch,0.005372078852375047,0.005254324992736559,0.978080392549259,0.0,0.0,2.0,0.0,0.5272764484844329,0.07027993095663587,658.3530295676654,12.173483239939573,0.8461940217942874,0.6143406157331264,0.6915704235045828,0.09160287918837096,0.04325542714195331,0.020381982210960863,1.0,0.0,0.045258664720310864,0.016008157162149064,0.00011449570724519286,2.9049059941193382e-05,1.825,0.6487695263402019,0.632128662231369,0.9743501144347728
