pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,risetime
10322,136147,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/10322-136147/50Hz_50ms/simulation.batch,1.9677303324535638,1.1156112220595176,0.5669533084182635,2.35
10475,153113,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/10475-153113/50Hz_50ms/simulation.batch,0.37881895077890915,0.7300808734530709,1.9272554130460318,1.55
6506,151511,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/6506-151511/50Hz_50ms/simulation.batch,0.2663105734242547,0.44861683057677554,1.684562594749447,1.7000000000000002
778,146186,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/778-146186/50Hz_50ms/simulation.batch,0.9654897810657055,0.5960600506355312,0.6173654681022118,1.9000000000000001
5692,148248,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/5692-148248/50Hz_50ms/simulation.batch,0.48814826641887854,0.6769599232190501,1.386791615968073,2.1750000000000003
10294,141893,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/10294-141893/50Hz_50ms/simulation.batch,0.6694891052068125,0.5620094992489247,0.8394602613814214,1.85
26133,159343,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/26133-159343/50Hz_50ms/simulation.batch,0.9952477851063286,0.7586042222355663,0.7622264862960935,1.7000000000000002
26731,158085,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/26731-158085/50Hz_50ms/simulation.batch,0.22580772222845505,0.6951799995008062,3.0786369599772856,1.1
22682,158845,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/22682-158845/50Hz_50ms/simulation.batch,0.2880845574988641,0.19247701082698399,0.6681267906133529,1.5250000000000001
1762,147715,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/1762-147715/50Hz_50ms/simulation.batch,1.1476982429341231,0.5800432480098564,0.5053969992381964,1.075
17852,148349,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17852-148349/50Hz_50ms/simulation.batch,0.5040242098282228,0.24730975426553858,0.49067038734076796,2.15
4717,150800,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/4717-150800/50Hz_50ms/simulation.batch,0.8282755387630009,1.0413410340409788,1.257239874059523,1.875
23018,139263,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/23018-139263/50Hz_50ms/simulation.batch,0.6116534608284693,0.6131918746117627,1.0025151722042245,2.45
22137,137391,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/22137-137391/50Hz_50ms/simulation.batch,0.6624261177387208,0.3613167644762067,0.545444623635326,2.375
5067,157123,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/5067-157123/50Hz_50ms/simulation.batch,1.656791254997454,1.6164954856356428,0.975678427055753,1.125
25744,148014,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/25744-148014/50Hz_50ms/simulation.batch,1.3819862225753137,0.9532449412103439,0.6897644315396894,1.2000000000000002
22486,154728,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/22486-154728/50Hz_50ms/simulation.batch,0.7774915767514938,1.1917306111980681,1.532789096156312,1.925
13675,159532,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/13675-159532/50Hz_50ms/simulation.batch,1.126157292174691,0.8302351892860997,0.7372284449562598,1.2000000000000002
24780,149612,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/24780-149612/50Hz_50ms/simulation.batch,0.4865225095243396,0.28602936255535405,0.5879057123893353,1.4500000000000002
16346,161447,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/16346-161447/50Hz_50ms/simulation.batch,1.181436029576665,1.0611669840677758,0.8982009668758922,2.125
9158,136954,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/9158-136954/50Hz_50ms/simulation.batch,0.3900016770531598,0.3560835588710757,0.913030840179026,1.85
16840,136135,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/16840-136135/50Hz_50ms/simulation.batch,1.2337066862618218,0.5296818254264285,0.42934178060701333,2.95
22246,145682,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/22246-145682/50Hz_50ms/simulation.batch,0.3224508932820714,0.7816334687661749,2.4240387762933655,2.325
22573,161285,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/22573-161285/50Hz_50ms/simulation.batch,0.09644326787051441,0.5106188496273015,5.294499667025623,1.425
16691,145675,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/16691-145675/50Hz_50ms/simulation.batch,0.40112205032732057,0.6699963829342944,1.6703055401406357,2.125
4462,155325,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/4462-155325/50Hz_50ms/simulation.batch,2.737550461094679,2.2256956928792446,0.813024535806819,0.925
25522,144826,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/25522-144826/50Hz_50ms/simulation.batch,0.17534707988774467,0.19303478869162471,1.1008725598122509,4.7250000000000005
25525,150082,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/25525-150082/50Hz_50ms/simulation.batch,0.3168600973396712,0.2511400463282918,0.7925896900141134,1.3250000000000002
8829,143993,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/8829-143993/50Hz_50ms/simulation.batch,2.2328668420724913,2.58034574932043,1.1556200758149184,1.2750000000000001
1247,136399,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/1247-136399/50Hz_50ms/simulation.batch,0.9961280193738844,1.492375030432482,1.4981759386414142,2.2
18147,159243,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/18147-159243/50Hz_50ms/simulation.batch,0.6309974648544596,0.691970664194393,1.0966298642007966,2.025
122189,158804,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/122189-158804/50Hz_50ms/simulation.batch,0.1296376003908307,0.3939030171660891,3.038493585028977,1.075
17223,149606,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17223-149606/50Hz_50ms/simulation.batch,0.6117597815902831,0.237461378832104,0.3881611475256152,5.95
12881,161987,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/12881-161987/50Hz_50ms/simulation.batch,1.3906643791419389,0.6151856581382714,0.44236817118868776,1.175
24293,155669,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/24293-155669/50Hz_50ms/simulation.batch,0.24405157762672733,0.6921836592219712,2.836218745041895,1.675
1174,156666,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/1174-156666/50Hz_50ms/simulation.batch,0.6351699962185319,0.6140638993861373,0.966770948001245,2.725
1944,141026,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/1944-141026/50Hz_50ms/simulation.batch,0.4450612430659833,0.07492550305298404,0.1683487479988812,3.875
23811,136277,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/23811-136277/50Hz_50ms/simulation.batch,0.5930269486753097,0.9306552437625129,1.5693304424721164,3.1500000000000004
3578,147228,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/3578-147228/50Hz_50ms/simulation.batch,0.6738402134813619,0.42117432801975146,0.6250359055357876,1.9500000000000002
25852,151833,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/25852-151833/50Hz_50ms/simulation.batch,0.4373082251758653,0.05692492667297178,0.13017117766325842,3.45
13076,154683,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/13076-154683/50Hz_50ms/simulation.batch,0.5986390577609174,0.2778950190770466,0.4642113064196881,4.65
12482,137253,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/12482-137253/50Hz_50ms/simulation.batch,0.19801762568770798,0.20681860730477222,1.0444454456339367,4.15
9876,152082,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/9876-152082/50Hz_50ms/simulation.batch,0.6071404202671628,0.19704788668938397,0.32455076307170605,4.0
24652,152668,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/24652-152668/50Hz_50ms/simulation.batch,0.8267455776262539,0.766388139127142,0.9269939384829735,1.6500000000000001
7232,144385,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/7232-144385/50Hz_50ms/simulation.batch,0.759466838067064,0.5515655825984496,0.7262536755419781,2.25
12614,146541,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/12614-146541/50Hz_50ms/simulation.batch,0.9714568515141375,1.0257121768894075,1.055849444358446,2.075
17073,155719,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17073-155719/50Hz_50ms/simulation.batch,0.7064620656869394,0.3055010522155032,0.4324380133821404,1.2750000000000001
17815,138896,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17815-138896/50Hz_50ms/simulation.batch,0.6882479811341013,0.38140757030998645,0.5541717240949978,1.6
4968,156726,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/4968-156726/50Hz_50ms/simulation.batch,0.3400917365828962,0.47105223827789333,1.3850740479931536,6.5
10419,143153,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/10419-143153/50Hz_50ms/simulation.batch,0.22376009512995385,0.37211733529685326,1.6630192040307166,1.1500000000000001
305,143252,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/305-143252/50Hz_50ms/simulation.batch,0.19138597789731288,0.2349579030302941,1.2276651905833953,2.4250000000000003
17434,139684,50.0,50,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_hausser_2006/simulations/L23PC_L5TTPC/17434-139684/50Hz_50ms/simulation.batch,0.9941153765189488,0.46691343762531545,0.46967731176263083,2.95
