pregid,postgid,frequency_train,dt_train,path,epsp_before,epsp_after,epsp_ratio,epsp_before_std,epsp_after_std,N,apical_ratio,Use_before_mean,Use_before_std,Dep_mean,Dep_std,Fac_mean,Fac_std,gmax_AMPA_before_mean,gmax_AMPA_before_std,spine_volume_mean,spine_volume_std,Nrrp_mean,Nrrp_std,Cpre_mean,Cpre_std,Cpost_mean,Cpost_std,risetime
148816,148034,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/148816-148034/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144197,160734,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144197-160734/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144906,139352,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144906-139352/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142435,159993,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142435-159993/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
137091,144922,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/137091-144922/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
146600,159705,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/146600-159705/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
158685,154151,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/158685-154151/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
155230,137053,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/155230-137053/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
143890,137901,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/143890-137901/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
155218,148751,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/155218-148751/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
151693,149075,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/151693-149075/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
158082,152781,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/158082-152781/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
140519,146240,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/140519-146240/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144197,155039,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144197-155039/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
140520,149247,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/140520-149247/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
143185,151536,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/143185-151536/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
146980,152637,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/146980-152637/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
136268,157992,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/136268-157992/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
138947,140862,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/138947-140862/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
157138,146825,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/157138-146825/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
151693,138595,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/151693-138595/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
155813,143542,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/155813-143542/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
155791,146178,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/155791-146178/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
149169,151131,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/149169-151131/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
144719,156822,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/144719-156822/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
159978,148336,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/159978-148336/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
137645,138575,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/137645-138575/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
147802,157876,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/147802-157876/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
141975,141547,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/141975-141547/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
138051,136179,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/138051-136179/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
137736,158152,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/137736-158152/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
146777,139611,100.0,25,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/146777-139611/100Hz_25ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
147061,138412,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/147061-138412/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
142258,160825,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/142258-160825/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
157785,159355,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/157785-159355/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
143373,161321,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/143373-161321/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
139441,140595,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/139441-140595/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
139788,155288,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/139788-155288/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
139226,154969,100.0,10,/gpfs/bbp.cscs.ch/project/proj32/glusynapse_20190926_release/testing/sjostrom_2001/simulations/L5TTPC_L5TTPC/139226-154969/100Hz_10ms/simulation.batch,,,,,,,,,,,,,,,,,,,,,,,,
