pre_gid,post_gid,freq_hz,delay_ms,n_synapses,n_potentiated_initial,n_potentiated_final,n_0to1,n_1to0,initial_rho_array,final_rho_array,initial_rho_bin,final_rho_bin,mean_epsp_before,mean_epsp_after,epsp_ratio
184015,184061,10.0,-10.0,7,5,4,1,2,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[0.598583, 0.615923, 0.519922, 0.546053, 0.450797, 0.0, 0.335104]","[1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 0]",1.7220825838071119,1.4745998476066182,0.8636818601493519
184033,189853,10.0,-10.0,7,2,4,4,2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.432999, 0.612138, 0.589084, 0.109568, 0.465127, 0.60655, 0.600232]","[1, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1]",1.2074199308863212,2.081014495405329,1.7262732277414243
184090,195582,10.0,-10.0,9,6,4,0,2,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[0.360777, 1.0, 0.0, 1.0, 0.918875, 0.103338, 0.0, 0.527431, 0.112579]","[0, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 0]",5.504358321570608,2.5555137955225673,0.46732954866167437
184709,196154,10.0,-10.0,5,2,5,3,0,"[1.0, 0.0, 1.0, 0.0, 0.0]","[0.541506, 0.629875, 0.501836, 0.589439, 0.523537]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]",1.0905231466271232,2.3635530211123092,2.1793622752631108
185337,193957,10.0,-10.0,4,3,1,0,2,"[1.0, 1.0, 1.0, 0.0]","[0.158395, 0.448516, 0.597851, 0.337792]","[1, 1, 1, 0]","[0, 0, 1, 0]",1.4900048388367595,0.6214692478624748,0.4187140849305524
185785,189513,10.0,-10.0,5,1,2,2,1,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.467371, 0.569539, 0.476289, 0.413295, 0.618113]","[0, 0, 0, 1, 0]","[0, 1, 0, 0, 1]",1.096883275055878,0.9729106796851574,0.8884761214417244
185875,206473,10.0,-10.0,23,11,10,3,4,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[0.52661, 0.144246, 0.436922, 0.371468, 0.382638, 0.360054, 0.518323, 0.560964, 0.181459, 0.340773, 0.571522, 0.543809, 0.894086, 0.628078, 0.250539, 0.332906, 0.326221, 0.94482, 1.0, 0.0, 0.0, 0.0, 1.0]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",4.886928355255206,4.310582588863458,0.9501684753410643
186117,200624,10.0,-10.0,6,3,5,3,1,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[0.550905, 0.533339, 0.558158, 0.449609, 0.614841, 0.588845]","[0, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1]",1.2084231400862042,1.741770540530758,1.4499111175787491
186198,204134,10.0,-10.0,4,2,1,1,2,"[1.0, 1.0, 0.0, 0.0]","[0.070006, 0.127611, 0.0, 0.626437]","[1, 1, 0, 0]","[0, 0, 0, 1]",1.1375601839142244,0.9978396707682631,0.8806973540296937
186356,189091,10.0,-10.0,11,6,5,1,2,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[0.425547, 0.336793, 0.558371, 0.580985, 0.431771, 0.533269, 0.122417, 0.0, 0.574697, 0.56703, 0.389287]","[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",2.35684050341058,2.2080041568376085,0.9452858708037299
186407,182154,10.0,-10.0,11,7,5,0,2,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.90388, 0.0, 0.0, 0.421205, 0.396581, 0.370134, 0.855517, 0.968138, 0.063588, 0.552676]","[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2.2899527895725864,1.8580180959159147,0.8982923175998738
186810,208210,10.0,-10.0,6,3,2,0,1,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.655334, 0.106151, 0.036705, 0.0, 0.835258, 0.442644]","[1, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0]",1.5429417425142504,1.5044359802335971,0.995597740362476
187212,192870,10.0,-10.0,4,3,1,0,2,"[1.0, 1.0, 1.0, 0.0]","[0.366708, 0.412032, 0.625972, 0.0]","[1, 1, 1, 0]","[0, 0, 1, 0]",1.0349589618918746,0.3316445770185195,0.32398112912640104
187417,207485,10.0,-10.0,9,5,5,1,1,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[0.433922, 0.520674, 0.5387, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[1, 1, 0, 0, 1, 0, 1, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 0]",6.94984716193321,6.852638053664613,0.9914655512376458
188013,194919,10.0,-10.0,14,7,7,1,1,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.390673, 0.109904, 0.0, 0.0, 0.526952, 1.0, 0.461282]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",2.030727725621682,1.7004902940155144,0.8489216902299255
189027,190257,10.0,-10.0,10,5,6,1,0,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[0.206826, 0.814327, 0.561804, 0.336703, 0.0, 1.0, 0.0, 1.0, 0.609226, 0.516179]","[0, 1, 0, 0, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 1, 1, 1]",1.7231368189640917,2.391447330353322,1.398641492675206
189143,193722,10.0,-10.0,7,6,3,0,3,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[0.570972, 0.398329, 0.300963, 0.544242, 0.0, 0.59062, 0.103687]","[1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 0]",2.2624827365965325,1.1635083288548353,0.5161708291783442
189265,184120,10.0,-10.0,3,1,0,0,1,"[0.0, 1.0, 0.0]","[0.449323, 0.333738, 0.406189]","[0, 1, 0]","[0, 0, 0]",0.6659566324703287,0.2269838057984027,0.34304517167237797
189415,192019,10.0,-10.0,4,1,4,3,0,"[0.0, 0.0, 0.0, 1.0]","[0.571108, 0.506991, 0.57487, 0.615302]","[0, 0, 0, 1]","[1, 1, 1, 1]",0.6447041095006346,2.4387976416454515,3.7929358560896076
189500,185042,10.0,-10.0,9,4,3,1,2,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.526455, 0.382345, 0.0, 0.055524, 0.0, 0.744575, 0.0, 0.0, 0.746683]","[0, 1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 1]",2.4319789532021403,2.7321016964865894,1.1277650282611567
190073,201891,10.0,-10.0,10,4,3,1,2,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.408862, 0.275961, 0.872422, 0.0, 0.612346, 0.375266, 0.718147, 0.0, 0.45606, 0.208056]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",3.0597045339056397,2.6051101137466177,0.8576940214300981
190353,181954,10.0,-10.0,5,2,2,0,0,"[0.0, 0.0, 1.0, 1.0, 0.0]","[0.0, 0.40862, 0.557748, 1.0, 0.156777]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]",0.7357414751184999,0.7357414751184999,1.0057619091916592
190392,207670,10.0,-10.0,6,3,2,0,1,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.645198, 0.0, 0.0, 0.322456, 0.671061, 0.407514]","[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 0]",1.5945893567808214,1.2964504478052623,0.8146513325264264
190525,205438,10.0,-10.0,5,1,2,1,0,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.44272, 0.500494, 0.0, 0.0, 0.815516]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 1]",0.511267040163908,0.833381652594835,1.6333607706100999
190541,188497,10.0,-10.0,16,10,5,0,5,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[0.0, 0.333299, 0.186768, 0.688752, 0.246902, 0.124984, 0.0, 0.825494, 0.501385, 1.0, 0.409072, 0.655163, 0.432743, 0.366314, 0.0, 0.272119]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",4.129356437975285,2.6821295617659615,0.6568148852916469
191341,181892,10.0,-10.0,4,3,1,0,2,"[1.0, 1.0, 0.0, 1.0]","[0.371572, 0.461178, 0.493481, 0.750296]","[1, 1, 0, 1]","[0, 0, 0, 1]",2.916701422157724,1.0394250470506698,0.3575890258264058
191917,186517,10.0,-10.0,5,4,4,1,1,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.584437, 0.487892, 0.61982, 0.535877, 0.511194]","[1, 1, 1, 1, 0]","[1, 0, 1, 1, 1]",1.566234792102183,1.7578520302202683,1.1291963010550412
192816,200992,10.0,-10.0,6,3,2,1,2,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[1.0, 0.0, 0.0, 0.202372, 0.590985, 0.432193]","[1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0]",1.8831528294415765,1.5833496490151564,0.8472359249088279
193467,199529,10.0,-10.0,5,2,3,2,1,"[0.0, 1.0, 1.0, 0.0, 0.0]","[0.517458, 0.522543, 0.384186, 0.365167, 0.582678]","[0, 1, 1, 0, 0]","[1, 1, 0, 0, 1]",0.5985732774030423,0.9666083865039539,1.6231769833669016
193481,196243,10.0,-10.0,30,14,6,1,9,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[0.490685, 0.5005, 0.0, 0.0, 0.776869, 0.246477, 0.379331, 0.148758, 0.260208, 0.0, 0.0, 0.210188, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.397645, 0.109951, 0.449607, 0.442247, 0.257196, 0.320916, 0.731131, 0.420212, 0.493895, 0.0, 0.616343, 0.626944]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",5.562472890855041,3.4693739307036875,0.6327935939831991
193709,181631,10.0,-10.0,9,5,1,0,4,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[0.584434, 0.0, 0.480509, 0.388662, 0.0, 0.0, 0.489353, 0.0, 0.475527]","[1, 0, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1.7931513759953182,0.8670001938107283,0.4895286054619573
194277,200870,10.0,-10.0,5,2,0,0,2,"[1.0, 0.0, 0.0, 0.0, 1.0]","[0.459408, 0.0, 0.0, 0.0, 0.195027]","[1, 0, 0, 0, 1]","[0, 0, 0, 0, 0]",3.6447445888738166,0.7432657346069247,0.2045687650903668
194532,187415,10.0,-10.0,19,12,6,0,6,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[0.177305, 0.612736, 0.519495, 0.295507, 0.469436, 0.631468, 0.233014, 0.663117, 0.298247, 0.281209, 0.40291, 0.0, 0.287653, 0.0, 0.0, 0.273683, 0.528068, 0.465928, 0.554091]","[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3.813404707067371,2.2480535306670326,0.6162401932487672
194969,207559,10.0,-10.0,8,5,3,0,2,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[0.552005, 0.47105, 0.39093, 0.277025, 0.391614, 0.406953, 0.558532, 0.554432]","[1, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 1]",0.9357177679676041,0.8692861293872582,0.9389552680368567
195214,208946,10.0,-10.0,5,2,2,1,1,"[0.0, 1.0, 0.0, 0.0, 1.0]","[0.51329, 0.712084, 0.0, 0.0, 0.276287]","[0, 1, 0, 0, 1]","[1, 1, 0, 0, 0]",1.1094801464806896,1.3793655708144454,1.2453622363708412
196430,183658,10.0,-10.0,10,4,4,0,0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[0.325901, 0.609578, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.295302, 0.71824]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",2.3173904579122726,2.3173904579122726,1.0029437970344495
196562,186098,10.0,-10.0,7,6,4,0,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[1.0, 0.69741, 0.935471, 0.390736, 1.0, 0.135912, 0.312592]","[1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 0]",2.4031913505981137,1.7709187359355114,0.740804989089235
196654,200262,10.0,-10.0,5,1,2,2,1,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.503418, 0.0, 0.478446, 0.319115, 0.570627]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 1]",0.632434304346728,1.0807390980673865,1.7214187901537545
196734,181209,10.0,-10.0,6,4,5,2,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.398769, 0.573281, 0.565341, 0.55771, 0.621731, 0.523211]","[1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1]",1.5052644695180817,1.5966557143773341,1.0681797542201297
196748,180959,10.0,-10.0,5,2,3,2,1,"[1.0, 0.0, 0.0, 0.0, 1.0]","[0.567337, 0.612069, 0.41382, 0.589869, 0.090164]","[1, 0, 0, 0, 1]","[1, 1, 0, 1, 0]",1.2303767965802235,1.5019971540615495,1.2220273843826481
197652,203951,10.0,-10.0,7,5,3,1,3,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.849247, 0.0, 0.521983, 0.069885, 0.268963, 0.475639, 0.575473]","[1, 0, 1, 1, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 1]",2.2017434983795585,1.1356717367998672,0.5212941794753876
198242,189050,10.0,-10.0,4,3,1,1,3,"[1.0, 0.0, 1.0, 1.0]","[0.318457, 0.505399, 0.462708, 0.403927]","[1, 0, 1, 1]","[0, 1, 0, 0]",1.1188037279980818,0.6468483101329754,0.5800246364432137
198864,197551,10.0,-10.0,5,1,2,1,0,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.442936, 0.546754, 0.622073, 0.473418, 0.103825]","[0, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",1.4671249801397064,2.564702707000897,1.7568030818293507
198910,188914,10.0,-10.0,10,6,1,0,5,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.270894, 0.536533, 0.42863, 0.439154, 0.019257, 0.074867, 0.0, 0.0]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3.240930231353663,0.5672269280299899,0.17662654153839719
199365,195486,10.0,-10.0,4,2,1,0,1,"[1.0, 0.0, 0.0, 1.0]","[0.428831, 0.009669, 0.404952, 0.803013]","[1, 0, 0, 1]","[0, 0, 0, 1]",2.4897397318193075,1.8681145654635087,0.7557593100411968
199521,190468,10.0,-10.0,6,3,3,1,1,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[0.242801, 0.0, 0.539356, 0.572064, 0.46728, 0.62522]","[1, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 1]",1.2854271824029877,1.1558454478004476,0.9059912526195956
199599,194835,10.0,-10.0,9,2,1,1,2,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.267226, 0.229241, 0.0, 0.0, 0.60566, 0.0, 0.0, 0.465354, 0.305776]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0.912065462936108,0.7975767194020532,0.876925720183281
199879,192945,10.0,-10.0,11,6,5,1,2,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[0.519773, 0.547245, 0.492638, 0.0, 0.565733, 0.448939, 1.0, 0.419917, 0.443881, 0.0, 0.613876]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1.752341395656637,1.6587291742325572,0.9552990014672077
199932,195364,10.0,-10.0,6,2,3,2,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.529173, 0.39392, 0.558246, 0.417706, 0.557022, 0.352727]","[0, 0, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 0]",1.8897575018523494,1.9322895644793556,1.0259767414517553
200132,185914,10.0,-10.0,6,3,4,1,0,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.937745, 0.39407, 0.984508, 0.52895, 0.0, 0.605424]","[1, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1]",1.124574092101589,1.1945536215125987,1.0660415196512476
200462,204393,10.0,-10.0,7,4,2,1,3,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.485902, 0.142561, 0.451614, 0.459153, 0.587056, 0.531415, 0.420845]","[0, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0]",1.2377832737792454,0.9022687039808202,0.7404892852325876
200586,209048,10.0,-10.0,4,2,2,0,0,"[1.0, 0.0, 0.0, 1.0]","[0.572786, 0.137584, 0.491971, 0.562885]","[1, 0, 0, 1]","[1, 0, 0, 1]",1.0216994104343216,1.0216994104343216,1.0076633241491244
201258,187071,10.0,-10.0,5,3,4,1,0,"[0.0, 1.0, 1.0, 0.0, 1.0]","[0.557056, 1.0, 1.0, 0.0, 0.613633]","[0, 1, 1, 0, 1]","[1, 1, 1, 0, 1]",1.4850781228585155,2.126695354337257,1.443780335302435
201281,199420,10.0,-10.0,10,6,4,0,2,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[0.469392, 0.340695, 0.443237, 1.0, 0.373045, 0.887947, 1.0, 0.48299, 0.595857, 0.409071]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1.619040294536289,1.105906694904752,0.6921718372260292
201521,209101,10.0,-10.0,5,3,3,0,0,"[1.0, 1.0, 0.0, 1.0, 0.0]","[0.812692, 0.734613, 0.0, 0.701114, 0.0]","[1, 1, 0, 1, 0]","[1, 1, 0, 1, 0]",2.1892663654162368,2.1892663654162368,1.0353554273166425
202328,190143,10.0,-10.0,5,2,1,0,1,"[0.0, 1.0, 0.0, 0.0, 1.0]","[0.375406, 0.489414, 0.394196, 0.495023, 0.673454]","[0, 1, 0, 0, 1]","[0, 0, 0, 0, 1]",1.293556776455307,0.827152124804791,0.6406179954803574
202571,195398,10.0,-10.0,5,4,3,1,2,"[1.0, 1.0, 1.0, 0.0, 1.0]","[0.392106, 0.473601, 0.592259, 0.563253, 0.531954]","[1, 1, 1, 0, 1]","[0, 0, 1, 1, 1]",0.751905875569516,0.569994090574816,0.7655217910169663
203038,207594,10.0,-10.0,15,9,7,0,2,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[0.529299, 0.435424, 0.443275, 0.0, 0.32851, 0.156515, 0.847726, 0.770174, 0.612125, 0.0, 0.733631, 1.0, 0.485531, 0.0, 0.543529]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",2.7686344004505745,2.6776732066944193,0.9713193725517426
203171,197644,10.0,-10.0,3,1,1,0,0,"[1.0, 0.0, 0.0]","[0.807113, 0.0, 0.0]","[1, 0, 0]","[1, 0, 0]",0.5090846544142453,0.5090846544142453,1.0169541314807207
203300,206195,10.0,-10.0,5,3,3,0,0,"[0.0, 1.0, 1.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.597205, 0.287178]","[0, 1, 1, 1, 0]","[0, 1, 1, 1, 0]",0.9164351167519311,0.9164351167519311,1.0029355586757058
203710,206592,10.0,-10.0,8,5,3,0,2,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[0.496031, 0.634227, 0.315221, 0.761656, 0.0, 0.88708, 0.445545, 0.38743]","[1, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 0]",1.4841866228446592,1.051496367455081,0.7202329988349785
203919,187736,10.0,-10.0,6,3,1,0,2,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.583769, 0.0, 0.442878, 0.0, 0.0, 0.267876]","[1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0]",1.616590150546727,0.6147399748819582,0.381237337896204
203964,196350,10.0,-10.0,8,4,3,2,3,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.590866, 0.513422, 0.438229, 0.447172, 0.466425, 0.288755, 0.118617, 0.531112]","[0, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",1.5154956095606311,1.3796920920684863,0.9273547818111353
204120,188861,10.0,-10.0,4,1,1,0,0,"[0.0, 1.0, 0.0, 0.0]","[0.376122, 0.505881, 0.36278, 0.0]","[0, 1, 0, 0]","[0, 1, 0, 0]",1.3692745658192838,1.3692745658192838,1.0044875599870542
204194,205064,10.0,-10.0,6,3,3,1,1,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[0.179114, 0.51422, 0.373771, 0.776269, 1.0, 0.0]","[1, 0, 0, 1, 1, 0]","[0, 1, 0, 1, 1, 0]",0.914066192569595,0.7707397654375103,0.844773941464534
204883,200512,10.0,-10.0,14,6,6,0,0,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.581163, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.235187, 0.0, 0.0, 0.602482, 0.0]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",5.356489087366031,5.356489087366031,1.0098810341662194
205300,191467,10.0,-10.0,8,4,4,0,0,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[1.0, 1.0, 0.0, 0.0, 0.792001, 0.482259, 0.0, 0.682652]","[1, 1, 0, 0, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",1.6200950157697556,1.6200950157697556,1.0070029430737235
205327,192314,10.0,-10.0,5,2,1,1,2,"[1.0, 1.0, 0.0, 0.0, 0.0]","[0.423115, 0.222512, 0.396381, 0.480494, 0.515604]","[1, 1, 0, 0, 0]","[0, 0, 0, 0, 1]",0.2006276565495691,0.3587436694818812,1.7911298440458057
205559,199162,10.0,-10.0,8,3,3,0,0,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.74948, 0.943493, 0.0, 0.340371, 1.0, 0.0, 0.0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]",2.7044351226650205,2.7044351226650205,1.0038113789875536
205643,189193,10.0,-10.0,12,7,5,1,3,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[0.545569, 0.232388, 0.093444, 0.715797, 0.027655, 0.396559, 0.507659, 0.359619, 0.406915, 0.601666, 0.439615, 0.581752]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",3.101090872126953,2.81900974354284,0.9189627911756901
206314,189443,10.0,-10.0,12,3,3,3,3,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.492298, 0.459142, 0.603212, 0.239224, 0.455502, 0.53954, 0.579603, 0.0, 0.399884, 0.390902, 0.457934, 0.0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",2.0809594630971175,2.43787642668351,1.1990454249249551
206930,184305,10.0,-10.0,6,4,5,2,1,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.486442, 0.509745, 0.594692, 0.513272, 0.565219, 0.588712]","[1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1]",1.7154923048810975,2.4739586032381493,1.4543389580072406
207423,186224,10.0,-10.0,4,2,2,1,1,"[0.0, 0.0, 1.0, 1.0]","[0.0, 0.577786, 0.590526, 0.136352]","[0, 0, 1, 1]","[0, 1, 1, 0]",0.8259317485463354,0.8569772345510753,1.0400159223009555
207475,192618,10.0,-10.0,5,2,1,1,2,"[1.0, 1.0, 0.0, 0.0, 0.0]","[0.449586, 0.441158, 0.565342, 0.2656, 0.339392]","[1, 1, 0, 0, 0]","[0, 0, 1, 0, 0]",0.8792259254211634,0.4769926103429799,0.5440558174883907
207836,184831,10.0,-10.0,4,2,2,1,1,"[0.0, 0.0, 1.0, 1.0]","[0.521146, 0.226447, 0.407208, 0.510437]","[0, 0, 1, 1]","[1, 0, 0, 1]",0.8873538536132757,1.0050923486282741,1.1545559358405644
